time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,field.airspeed,label
48:27.0,-0.1345,0.125,0.008,-0.772273688,0.272134537,6.9823348,97563.797,-472500.0,6500.0,-872250.0,39.32,12.12499953,-281.3506012,3.089097976,74.0,-0.261291653,-8.313726425,-68.29967499,0,0
48:27.0,-0.109,0.125,0.011,-0.71588545,0.18632635,6.7665885,97565.08179,-472000.0,8000.0,-874000.0,39.32,12.09999943,-270.2920837,2.938817501,74.0,-0.261291653,-8.313726425,-68.29967499,0,0
48:27.1,-0.082,0.1125,0.0175,-0.75511205,0.1372931,7.114724575,97563.48572,-466500.0,11000.0,-875000.0,39.32,12.08499956,-270.2920837,2.799668908,73.5,-0.261291653,-8.313726425,-68.29967499,0,0
48:27.1,-0.055,0.1,0.024,-0.79433865,0.08825985,7.46286065,97561.88965,-461000.0,14000.0,-876000.0,39.32,12.06999969,-270.2920837,2.660520315,73.0,-0.261291653,-8.313726425,-68.29967499,0,0
48:27.2,0.0015,0.087,0.037,-0.8237586,0.044129925,7.95319315,97563.02491,-460000.0,15000.0,-874000.0,39.32,12.07499981,-263.9456635,2.526937723,73.0,-0.261291653,-8.313726425,-68.29967499,0,0
48:27.2,0.058,0.074,0.05,-0.85317855,1.03e-15,8.44352565,97564.16016,-459000.0,16000.0,-872000.0,39.32,12.07999992,-257.5992432,2.393355131,73.0,-0.261291653,-8.313726425,-68.29967499,0,0
48:27.2,0.078,0.077333333,0.065666667,-0.83356525,0.006537767,8.3748791,97563.62915,-457666.6667,14666.66667,-872333.3333,39.31666667,12.07999992,-257.5992432,2.393355131,73.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.3,0.098,0.080666667,0.081333333,-0.81395195,0.013075533,8.30623255,97563.09815,-456333.3333,13333.33333,-872666.6667,39.31333333,12.07999992,-257.5992432,2.393355131,73.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.3,0.118,0.084,0.097,-0.79433865,0.0196133,8.237586,97562.56714,-455000.0,12000.0,-873000.0,39.31,12.09999943,-257.5992432,2.137321949,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.4,0.133,0.0825,0.1185,-0.7060788,-0.004903325,8.183649425,97561.83777,-456000.0,8000.0,-872500.0,39.31,12.09999943,-257.5992432,2.137321949,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.4,0.148,0.081,0.14,-0.61781895,-0.02941995,8.12971285,97561.1084,-457000.0,4000.0,-872000.0,39.31,12.12499953,-254.6086274,2.01487118,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.4,0.0845,0.066,0.1535,-0.534462425,-0.034323275,8.311135875,97562.98218,-453000.0,500.0,-869500.0,39.31,12.14999962,-251.6180115,1.892420411,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.5,0.021,0.051,0.167,-0.4511059,-0.0392266,8.4925589,97564.85596,-449000.0,-3000.0,-867000.0,39.31,12.14999962,-251.6180115,1.892420411,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.5,-0.017,0.05025,0.173,-0.5099458,0.036774937,8.651916963,97566.33301,-445250.0,-3250.0,-868500.0,39.31,12.21000004,-251.6180115,1.658650756,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.6,-0.055,0.0495,0.179,-0.5687857,0.112776475,8.811275025,97567.81006,-441500.0,-3500.0,-870000.0,39.31,12.21000004,-251.6180115,1.658650756,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.6,-0.093,0.04875,0.185,-0.6276256,0.188778012,8.970633088,97569.28711,-437750.0,-3750.0,-871500.0,39.31,12.25,-242.1207428,1.55289787,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.6,-0.131,0.048,0.191,-0.6864655,0.26477955,9.12999115,97570.76416,-434000.0,-4000.0,-873000.0,39.31,12.28999996,-232.6234741,1.447144985,72.0,-3.383031607,-11.24639893,-68.37879944,0,0
48:27.7,-0.1425,0.05,0.197,-0.55897905,0.210842975,8.83579165,97568.4784,-451500.0,-2500.0,-878500.0,39.305,12.28999996,-232.6234741,1.447144985,72.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:27.7,-0.154,0.052,0.203,-0.4314926,0.1569064,8.54159215,97566.19263,-469000.0,-1000.0,-884000.0,39.3,12.32999993,-232.6234741,1.346958041,71.5,-5.590353012,-9.772119522,-71.90852356,0,0
48:27.8,-0.0875,0.0405,0.1875,-0.357942725,0.16671305,8.830888325,97567.11731,-476500.0,0.0,-888000.0,39.3,12.36999989,-232.6234741,1.246771097,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:27.8,-0.021,0.029,0.172,-0.28439285,0.1765197,9.1201845,97568.04199,-484000.0,1000.0,-892000.0,39.3,12.36999989,-232.6234741,1.246771097,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:27.8,-0.028,0.035,0.165333333,-0.297468383,0.189595233,9.126722267,97568.26782,-488000.0,2000.0,-898333.3333,39.3,12.4199996,-231.3359223,1.152150035,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:27.9,-0.035,0.041,0.158666667,-0.310543917,0.202670767,9.133260033,97568.49365,-492000.0,3000.0,-904666.6667,39.3,12.46999931,-230.0483704,1.057528973,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:27.9,-0.042,0.047,0.152,-0.32361945,0.2157463,9.1397978,97568.71948,-496000.0,4000.0,-911000.0,39.3,12.59000015,-230.0483704,0.87941885,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:28.0,-0.045,0.0515,0.1495,-0.377556025,0.24516625,8.6886919,97570.5658,-492000.0,3500.0,-909500.0,39.3,12.59000015,-230.0483704,0.87941885,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:28.0,-0.048,0.056,0.147,-0.4314926,0.2745862,8.237586,97572.41211,-488000.0,3000.0,-908000.0,39.3,12.65499973,-232.2306672,0.807061613,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:28.0,-0.036666667,0.048666667,0.130666667,-0.50013915,0.408610417,8.342190267,97573.45174,-492000.0,3333.333333,-907666.6667,39.3,12.71999931,-234.4129639,0.734704375,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:28.1,-0.025333333,0.041333333,0.114333333,-0.5687857,0.542634633,8.446794533,97574.49138,-496000.0,3666.666667,-907333.3333,39.3,12.85999966,-234.4129639,0.601121783,71.0,-5.590353012,-9.772119522,-71.90852356,0,0
48:28.1,-0.014,0.034,0.098,-0.63743225,0.67665885,8.5513988,97575.53101,-500000.0,4000.0,-907000.0,39.3,12.85999966,-234.4129639,0.601121783,71.0,-6.633095741,-10.10842943,-74.07598496,0,0
48:28.2,0.0475,0.02,0.0815,-0.6276256,0.534462425,9.409480675,97576.13221,-517500.0,4000.0,-920500.0,39.3,12.85999966,-234.4129639,0.601121783,71.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.2,0.109,0.006,0.065,-0.61781895,0.392266,10.26756255,97576.7334,-535000.0,4000.0,-934000.0,39.3,12.85999966,-234.4129639,0.601121783,71.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.2,0.111,0.005666667,0.068666667,-0.594936767,0.356308283,10.2185293,97576.91244,-540000.0,3666.666667,-940666.6667,39.3,13.02999973,-240.2620239,0.489802927,71.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.3,0.113,0.005333333,0.072333333,-0.572054583,0.320350567,10.16949605,97577.09147,-545000.0,3333.333333,-947333.3333,39.3,13.19999981,-240.2620239,0.389615953,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.3,0.115,0.005,0.076,-0.5491724,0.28439285,10.1204628,97577.27051,-550000.0,3000.0,-954000.0,39.3,13.19999981,-240.2620239,0.389615953,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.4,0.1445,-0.0035,0.0875,-0.5099458,0.230456275,9.69877685,97580.50232,-551500.0,1500.0,-950500.0,39.3,13.19999981,-240.2620239,0.389615953,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.4,0.174,-0.012,0.099,-0.4707192,0.1765197,9.2770909,97583.73413,-553000.0,-1.16e-10,-947000.0,39.3,13.19999981,-240.2620239,0.389615953,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.4,0.196,-0.0205,0.098,-0.534462425,0.16671305,9.75761675,97585.57434,-563500.0,-5000.0,-957500.0,39.295,13.28999996,-221.5900421,0.350654364,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.5,0.218,-0.029,0.097,-0.59820565,0.1569064,10.2381426,97587.41455,-574000.0,-10000.0,-968000.0,39.29,13.38000011,-202.9180603,0.311692774,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.5,0.209,-0.0305,0.11075,-0.566334038,0.164261388,10.2185293,97587.13684,-583000.0,-12250.0,-974750.0,39.2925,13.46999979,-202.9180603,0.278297119,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.6,0.2,-0.032,0.1245,-0.534462425,0.171616375,10.198916,97586.85913,-592000.0,-14500.0,-981500.0,39.295,13.55999947,-202.9180603,0.244901463,72.0,-7.67583847,-10.44473934,-76.24344635,0,0
48:28.6,0.191,-0.0335,0.13825,-0.502590813,0.178971363,10.1793027,97586.58142,-601000.0,-16750.0,-988250.0,39.2975,13.64499951,-206.1053314,0.217071749,72.5,-7.700968266,-8.052602767,-77.81612015,0,0
48:28.6,0.182,-0.035,0.152,-0.4707192,0.18632635,10.1596894,97586.30371,-610000.0,-19000.0,-995000.0,39.3,13.72999954,-209.2926025,0.189242035,73.0,-7.726098061,-5.660466194,-79.38879395,0,0
48:28.7,0.167,-0.0415,0.158,-0.51975245,0.26477955,10.62550528,97590.31372,-611000.0,-23000.0,-990500.0,39.295,13.89999962,-209.2926025,0.144714504,73.0,-7.726098061,-5.660466194,-79.38879395,0,0
48:28.7,0.152,-0.048,0.164,-0.5687857,0.34323275,11.09132115,97594.32373,-612000.0,-27000.0,-986000.0,39.29,13.89999962,-209.2926025,0.144714504,73.0,-7.726098061,-5.660466194,-79.38879395,0,0
48:28.8,0.1375,-0.0435,0.1625,-0.524655775,0.5295591,10.89028483,97594.04602,-629500.0,-29500.0,-997500.0,39.29,13.89999962,-209.2926025,0.144714504,73.0,-7.726098061,-5.660466194,-79.38879395,0,0
48:28.8,0.123,-0.039,0.161,-0.48052585,0.71588545,10.6892485,97593.76831,-647000.0,-32000.0,-1009000.0,39.29,13.97999954,-213.6503677,0.130799647,73.25,-7.726098061,-5.660466194,-79.38879395,0,0
48:28.8,0.099333333,-0.041666667,0.149,-0.4903325,0.77472535,10.66636632,97594.9707,-651000.0,-34666.66667,-1010333.333,39.29,14.05999947,-218.0081329,0.11688479,73.5,-7.726098061,-5.660466194,-79.38879395,0,0
48:28.9,0.075666667,-0.044333333,0.137,-0.50013915,0.83356525,10.64348413,97596.1731,-655000.0,-37333.33333,-1011666.667,39.29,14.13999939,-222.3658981,0.102969933,73.75,-7.726098061,-5.660466194,-79.38879395,0,0
48:28.9,0.052,-0.047,0.125,-0.5099458,0.89240515,10.62060195,97597.37549,-659000.0,-40000.0,-1013000.0,39.29,14.21999931,-226.7236633,0.089055076,74.0,-7.726098061,-5.660466194,-79.38879395,0,0
48:29.0,-0.016,-0.047,0.0905,-0.42168595,0.799241975,10.38524235,97597.54944,-674500.0,-38000.0,-1019000.0,39.29,14.21999931,-226.7236633,0.089055076,74.0,-7.726098061,-5.660466194,-79.38879395,0,0
48:29.0,-0.084,-0.047,0.056,-0.3334261,0.7060788,10.14988275,97597.72339,-690000.0,-36000.0,-1025000.0,39.29,14.2949996,-231.1551972,0.083489135,74.5,-7.408030034,-4.535182833,-80.90152359,0,0
48:29.0,-0.101,-0.05,0.035,-0.377556025,0.720788775,10.39995233,97599.99695,-693500.0,-38000.0,-1036500.0,39.29,14.33249975,-233.3709641,0.080706165,74.75,-7.24899602,-3.972541153,-81.65788841,0,0
48:29.1,-0.118,-0.053,0.014,-0.42168595,0.73549875,10.6500219,97602.27051,-697000.0,-40000.0,-1048000.0,39.29,14.36999989,-235.586731,0.077923194,75.0,-7.089962006,-3.409899473,-82.41425323,0,0
48:29.1,-0.071,-0.049666667,-0.005333333,-0.4314926,0.71588545,10.19564712,97601.94092,-266333.3333,-43000.0,-1044000.0,39.28666667,14.4449997,-235.586731,0.077923194,75.0,-7.089962006,-3.409899473,-82.41425323,0,0
48:29.2,-0.024,-0.046333333,-0.024666667,-0.44129925,0.69627215,9.741272333,97601.61133,164333.3333,-46000.0,-1040000.0,39.28333333,14.5199995,-235.586731,0.077923194,75.0,-7.089962006,-3.409899473,-82.41425323,0,0
48:29.2,0.023,-0.043,-0.044,-0.4511059,0.67665885,9.28689755,97601.28174,595000.0,-49000.0,-1036000.0,39.28,14.59499979,-242.6316224,0.089055077,75.5,-7.089962006,-3.409899473,-82.41425323,0,0
48:29.2,0.023333333,-0.047,-0.047666667,-0.434761483,0.61781895,9.401308467,97602.68351,185000.0,-42333.33333,-1056333.333,39.28,14.67000008,-249.6765137,0.100186959,76.0,-7.089962006,-3.409899473,-82.41425323,0,0
48:29.3,0.023666667,-0.051,-0.051333333,-0.418417067,0.55897905,9.515719383,97604.08529,-225000.0,-35666.66667,-1076666.667,39.28,14.67000008,-249.6765137,0.100186959,76.0,-7.089962006,-3.409899473,-82.41425323,0,0
48:29.3,0.024,-0.055,-0.055,-0.40207265,0.50013915,9.6301303,97605.48706,-635000.0,-29000.0,-1097000.0,39.28,14.82999992,-249.6765137,0.133582622,77.0,-7.089962006,-3.409899473,-82.41425323,0,0
48:29.4,0.019666667,-0.063,-0.052666667,-0.385728233,0.513214683,9.976631933,97605.96924,-869666.6667,-25666.66667,-1098666.667,39.28,14.90999985,-253.7392579,0.155846387,77.5,-6.579953671,-3.634891033,-82.41410446,0,0
48:29.4,0.015333333,-0.071,-0.050333333,-0.369383817,0.526290217,10.32313357,97606.45141,-1104333.333,-22333.33333,-1100333.333,39.28,14.98999977,-257.802002,0.178110152,78.0,-6.069945335,-3.859882593,-82.41395569,0,0
48:29.4,0.011,-0.079,-0.048,-0.3530394,0.53936575,10.6696352,97606.93359,-1339000.0,-19000.0,-1102000.0,39.28,14.98999977,-257.802002,0.178110152,78.0,-6.069945335,-3.859882593,-82.41395569,0,0
48:29.5,0.069,-0.0845,-0.0515,-0.289296175,0.397169325,11.36100403,97608.45642,-1290500.0,-18500.0,-1111000.0,39.28,14.98999977,-257.802002,0.178110152,78.0,-6.069945335,-3.859882593,-82.41395569,0,0
48:29.5,0.127,-0.09,-0.055,-0.22555295,0.2549729,12.05237285,97609.97925,-1242000.0,-18000.0,-1120000.0,39.28,15.14999962,-257.802002,0.233769581,78.0,-6.069945335,-3.859882593,-82.41395569,0,0
48:29.6,0.1345,-0.089,-0.031,-0.279489525,0.2157463,11.92978973,97611.63636,-1420000.0,-18000.0,-1209500.0,39.28,15.14999962,-257.802002,0.233769581,78.0,-6.069945335,-3.859882593,-82.41395569,0,0
48:29.6,0.142,-0.088,-0.007,-0.3334261,0.1765197,11.8072066,97613.29346,-1598000.0,-18000.0,-1299000.0,39.28,15.29999924,-264.4935608,0.289429009,79.0,-6.069945335,-3.859882593,-82.41395569,0,0
48:29.6,0.147333333,-0.090333333,0.005,-0.300737267,0.16671305,11.97391965,97614.92717,-1203000.0,-25333.33333,-1248333.333,39.28,15.29999924,-264.4935608,0.289429009,79.0,-5.288353205,-2.882576049,-82.21841431,0,0
48:29.7,0.152666667,-0.092666667,0.017,-0.268048433,0.1569064,12.1406327,97616.56087,-808000.0,-32666.66667,-1197666.667,39.28,15.29999924,-264.4935608,0.289429009,79.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:29.7,0.158,-0.095,0.029,-0.2353596,0.14709975,12.30734575,97618.19458,-413000.0,-40000.0,-1147000.0,39.28,15.42999935,-264.4935608,0.367352188,80.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:29.8,0.1515,-0.0985,0.0475,-0.2745862,0.2157463,12.20437593,97619.13147,-596500.0,-41500.0,-1218500.0,39.28,15.42999935,-264.4935608,0.367352188,80.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:29.8,0.145,-0.102,0.066,-0.3138128,0.28439285,12.1014061,97620.06836,-780000.0,-43000.0,-1290000.0,39.28,15.42999935,-264.4935608,0.367352188,80.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:29.8,0.114,-0.100333333,0.076333333,-0.2745862,0.290930617,11.86277762,97618.41024,-1425666.667,-35333.33333,-1320000.0,39.28,15.47999954,-247.5735626,0.400747836,80.5,-4.506761074,-1.905269504,-82.02287292,0,0
48:29.9,0.083,-0.098666667,0.086666667,-0.2353596,0.297468383,11.62414913,97616.75211,-2071333.333,-27666.66667,-1350000.0,39.28,15.52999973,-230.6535645,0.434143484,81.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:29.9,0.052,-0.097,0.097,-0.196133,0.30400615,11.38552065,97615.09399,-2717000.0,-20000.0,-1380000.0,39.28,15.60999966,-230.6535645,0.512066662,82.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:30.0,0.065,-0.094,0.096,-0.161809725,0.3334261,11.64539688,97616.67785,-1403000.0,-39500.0,-1268500.0,39.28,15.60999966,-230.6535645,0.512066662,82.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:30.0,0.078,-0.091,0.095,-0.12748645,0.36284605,11.9052731,97618.26172,-89000.0,-59000.0,-1157000.0,39.28,15.60999966,-230.6535645,0.512066662,82.0,-4.506761074,-1.905269504,-82.02287292,0,0
48:30.0,0.057666667,-0.088333333,0.097666667,-0.134024217,0.454374783,11.85950873,97618.50789,86000.0,-63666.66667,-1148000.0,39.28,15.64499951,-233.9931489,0.54546234,82.5,-3.487752319,-0.541594327,-82.87455368,0,0
48:30.1,0.037333333,-0.085666667,0.100333333,-0.140561983,0.545903517,11.81374437,97618.75407,261000.0,-68333.33333,-1139000.0,39.28,15.67999935,-237.3327332,0.578858018,83.0,-2.468743563,0.822080851,-83.72623444,0,0
48:30.1,0.017,-0.083,0.103,-0.14709975,0.63743225,11.76798,97619.00024,436000.0,-73000.0,-1130000.0,39.28,15.72999954,-237.3327332,0.656781197,84.0,-2.468743563,0.822080851,-83.72623444,0,0
48:30.2,-0.009,-0.074,0.0895,-0.1569064,0.73549875,11.6306869,97619.22302,439500.0,-73500.0,-940000.0,39.28,15.74499941,-237.0562592,0.701308728,84.5,-2.468743563,0.822080851,-83.72623444,0,0
48:30.2,-0.035,-0.065,0.076,-0.16671305,0.83356525,11.4933938,97619.4458,443000.0,-74000.0,-750000.0,39.28,15.75999928,-236.7797852,0.745836258,85.0,-2.468743563,0.822080851,-83.72623444,0,0
48:30.2,-0.027,-0.054666667,0.054666667,-0.1569064,0.8237586,11.31360522,97619.82422,-609000.0,-58000.0,-902666.6667,39.27666667,15.75999928,-236.7797852,0.745836258,85.0,-2.468743563,0.822080851,-83.72623444,0,0
48:30.3,-0.019,-0.044333333,0.033333333,-0.14709975,0.81395195,11.13381663,97620.20263,-1661000.0,-42000.0,-1055333.333,39.27333333,15.76999951,-236.7797852,0.790363789,85.5,-2.468743563,0.822080851,-83.72623444,0,0
48:30.3,-0.011,-0.034,0.012,-0.1372931,0.8041453,10.95402805,97620.58105,-2713000.0,-26000.0,-1208000.0,39.27,15.77999973,-236.7797852,0.834891319,86.0,-2.468743563,0.822080851,-83.72623444,0,0
48:30.4,-0.0165,-0.0365,-0.0125,-0.171616375,0.7453054,10.85596155,97619.24744,-2716000.0,-26500.0,-1361500.0,39.27,15.77999973,-236.7797852,0.834891319,86.0,-2.468743563,0.822080851,-83.72623444,0,0
48:30.4,-0.022,-0.039,-0.037,-0.20593965,0.6864655,10.75789505,97617.91382,-2719000.0,-27000.0,-1515000.0,39.27,15.77999973,-236.7797852,0.834891319,86.0,-1.143488765,1.044306159,-85.22581482,0,0
48:30.4,0.004,-0.038666667,-0.044,-0.202670767,0.650507783,10.65655967,97618.71745,-1842000.0,-40000.0,-1391333.333,39.27,15.77999973,-241.0028458,0.87941888,86.5,-1.143488765,1.044306159,-85.22581482,0,0
48:30.5,0.03,-0.038333333,-0.051,-0.199401883,0.614550067,10.55522428,97619.52108,-965000.0,-53000.0,-1267666.667,39.27,15.77999973,-245.2259064,0.92394644,87.0,-1.143488765,1.044306159,-85.22581482,0,0
48:30.5,0.056,-0.038,-0.058,-0.196133,0.57859235,10.4538889,97620.32471,-88000.0,-66000.0,-1144000.0,39.27,15.77999973,-245.2259064,0.974039883,88.0,-1.143488765,1.044306159,-85.22581482,0,0
48:30.6,0.0265,-0.043,-0.0555,-0.132389775,0.593302325,10.71376513,97618.16406,436500.0,-73000.0,-1131500.0,39.27,15.77999973,-245.2259064,1.024133325,89.0,-1.143488765,1.044306159,-85.22581482,0,0
48:30.6,-0.003,-0.048,-0.053,-0.06864655,0.6080123,10.97364135,97616.00342,961000.0,-80000.0,-1119000.0,39.27,15.77999973,-242.7519481,1.06123964,89.33333333,-1.143488765,1.044306159,-85.22581482,0,0
48:30.6,-0.023,-0.044333333,-0.052666667,-0.0588399,0.5295591,10.73501287,97616.53036,84333.33333,-67666.66667,-1244333.333,39.27,15.77999973,-240.2779897,1.098345956,89.66666667,-1.143488765,1.044306159,-85.22581482,0,0
48:30.7,-0.043,-0.040666667,-0.052333333,-0.04903325,0.4511059,10.49638438,97617.05729,-792333.3333,-55333.33333,-1369666.667,39.27,15.77999973,-237.8040314,1.135452271,90.0,-1.143488765,1.044306159,-85.22581482,0,0
48:30.7,-0.063,-0.037,-0.052,-0.0392266,0.3726527,10.2577559,97617.58423,-1669000.0,-43000.0,-1495000.0,39.27,15.75999928,-237.8040314,1.246771097,91.0,-1.143488765,1.044306159,-85.22581482,0,0
48:30.8,0.062,-0.0345,-0.0475,-0.04903325,0.259876225,10.03710628,97619.0033,-1310500.0,-48000.0,-1405500.0,39.27,15.75999928,-237.8040314,1.246771097,91.0,-1.143488765,1.044306159,-85.22581482,0,0
48:30.8,0.187,-0.032,-0.043,-0.0588399,0.14709975,9.81645665,97620.42236,-952000.0,-53000.0,-1316000.0,39.27,15.75499964,-235.8161927,1.307996452,91.5,-0.69594796,1.409996569,-84.69575501,0,0
48:30.8,0.234,-0.0295,-0.0235,-0.04903325,0.073549875,9.909619825,97620.9137,-951500.0,-57000.0,-1324500.0,39.27,15.75,-233.8283539,1.369221807,92.0,-0.248407155,1.775686979,-84.16569519,0,0
48:30.9,0.281,-0.027,-0.004,-0.0392266,1.22e-15,10.002783,97621.40503,-951000.0,-61000.0,-1333000.0,39.27,15.75,-233.8283539,1.369221807,92.0,-0.248407155,1.775686979,-84.16569519,0,0
48:30.9,0.238666667,-0.026,0.014333333,-0.026151067,0.055571017,10.10738727,97620.17212,-1188000.0,-60666.66667,-1258333.333,39.27,15.72999954,-233.8283539,1.480540633,93.0,-0.248407155,1.775686979,-84.16569519,0,0
48:31.0,0.196333333,-0.025,0.032666667,-0.013075533,0.111142033,10.21199153,97618.93921,-1425000.0,-60333.33333,-1183666.667,39.27,15.72999954,-233.8283539,1.480540633,93.0,-0.248407155,1.775686979,-84.16569519,0,0
48:31.0,0.154,-0.024,0.051,0.0,0.16671305,10.3165958,97617.7063,-1662000.0,-60000.0,-1109000.0,39.27,15.72999954,-233.8283539,1.480540633,93.0,-0.248407155,1.775686979,-84.16569519,0,0
48:31.0,0.127333333,-0.020333333,0.055,-0.0392266,0.2549729,10.26102478,97619.08976,-1487333.333,-66000.0,-1126000.0,39.27,15.72499943,-231.0608902,1.530634105,94.0,-0.248407155,1.775686979,-84.16569519,0,0
48:31.1,0.100666667,-0.016666667,0.059,-0.0784532,0.34323275,10.20545377,97620.47323,-1312666.667,-72000.0,-1143000.0,39.27,15.71999931,-228.2934265,1.580727577,95.0,-0.248407155,1.775686979,-84.16569519,0,0
48:31.1,0.074,-0.013,0.063,-0.1176798,0.4314926,10.14988275,97621.85669,-1138000.0,-78000.0,-1160000.0,39.27,15.69999981,-228.2934265,1.692046404,96.0,-0.248407155,1.775686979,-84.16569519,0,0
48:31.2,0.036,-0.013,0.0585,-0.10787315,0.514849125,10.35091908,97621.03272,-1140500.0,-80500.0,-1317500.0,39.27,15.69999981,-228.2934265,1.692046404,96.0,-0.248407155,1.775686979,-84.16569519,0,0
48:31.2,-0.002,-0.013,0.054,-0.0980665,0.59820565,10.5519554,97620.20874,-1143000.0,-83000.0,-1475000.0,39.27,15.6949997,-223.9899674,1.742139936,96.5,0.008250118,3.684835792,-84.58670044,0,0
