time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,fault_state,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,field.airspeed
36:03.0,0.1365,-0.013,-0.0915,0.348136075,0.416782625,10.0616229,97639.14795,-159000,201000,-524000,39.47,0,4.670000076,-20.52459717,3.283905983,279,1.395726681,3.768568754,80.07904053,0
36:03.1,0.155,-0.039,-0.085,0.38245935,0.3530394,10.3362091,97639.14795,-159000,201000,-524000,39.47,0,4.670000076,-20.52459717,3.283905983,279,1.395726681,3.768568754,80.07904053,0
36:03.1,0.144333333,-0.047,-0.072,0.36284605,0.3138128,10.31332692,97637.76245,-159666.6667,200333.3333,-526333.3333,39.47,0,4.650000095,-22.17388153,3.384092808,281,1.395726681,3.768568754,80.07904053,0
36:03.2,0.133666667,-0.055,-0.059,0.34323275,0.2745862,10.29044473,97636.37696,-160333.3333,199666.6667,-528666.6667,39.47,0,4.650000095,-22.17388153,3.384092808,281,1.395726681,3.768568754,80.07904053,0
36:03.2,0.123,-0.063,-0.046,0.32361945,0.2353596,10.26756255,97634.99146,-161000,199000,-531000,39.47,0,4.650000095,-22.17388153,3.384092808,281,1.395726681,3.768568754,80.07904053,0
36:03.2,0.109,-0.038,-0.0285,0.357942725,0.299102825,10.22833595,97636.82251,-160500,195500,-533000,39.47,0,4.619999886,-22.17388153,3.473147869,282,1.395726681,3.768568754,80.07904053,0
36:03.3,0.095,-0.013,-0.011,0.392266,0.36284605,10.18910935,97638.65356,-160000,192000,-535000,39.47,0,4.619999886,-22.17388153,3.473147869,282,1.395726681,3.768568754,80.07904053,0
36:03.3,0.0795,-0.018,0.0015,0.357942725,0.2941995,10.03710628,97636.92627,-162500,188500,-537000,39.47,0,4.589999676,-21.11873627,3.551071167,284,1.71468854,7.121563435,81.63130188,0
36:03.4,0.064,-0.023,0.014,0.32361945,0.22555295,9.8851032,97635.19897,-165000,185000,-539000,39.47,0,4.589999676,-21.11873627,3.551071167,284,1.71468854,7.121563435,81.63130188,0
36:03.4,0.058,-0.020333333,0.019,0.330157217,0.330157217,9.829532183,97637.3881,-164666.6667,183333.3333,-538333.3333,39.46666667,0,4.559999943,-21.11873627,3.628994465,285,1.71468854,7.121563435,81.63130188,0
36:03.4,0.052,-0.017666667,0.024,0.336694983,0.434761483,9.773961167,97639.57723,-164333.3333,181666.6667,-537666.6667,39.46333333,0,4.559999943,-21.11873627,3.628994465,285,1.71468854,7.121563435,81.63130188,0
36:03.5,0.046,-0.015,0.029,0.34323275,0.53936575,9.71839015,97641.76636,-164000,180000,-537000,39.46,0,4.559999943,-21.11873627,3.628994465,285,1.71468854,7.121563435,81.63130188,0
36:03.5,0.035666667,-0.018666667,0.028333333,0.34323275,0.555710167,10.02893407,97639.40023,-164333.3333,180333.3333,-537666.6667,39.46333333,0,4.544999838,-19.06013489,3.662390113,286,1.71468854,7.121563435,81.63130188,0
36:03.6,0.025333333,-0.022333333,0.027666667,0.34323275,0.572054583,10.33947798,97637.0341,-164666.6667,180666.6667,-538333.3333,39.46666667,0,4.529999733,-17.00153351,3.695785761,287,1.71468854,7.121563435,81.63130188,0
36:03.6,0.015,-0.026,0.027,0.34323275,0.588399,10.6500219,97634.66797,-165000,181000,-539000,39.47,0,4.519999743,-17.00153351,3.723615408,287.5,1.71468854,7.121563435,81.63130188,0
36:03.6,0.023333333,-0.029333333,0.027333333,0.336694983,0.640701133,10.38524235,97635.95581,-163000,180333.3333,-539666.6667,39.46666667,0,4.509999752,-17.00153351,3.751445055,288,1.71468854,7.121563435,81.63130188,0
36:03.7,0.031666667,-0.032666667,0.027666667,0.330157217,0.693003267,10.1204628,97637.24365,-161000,179666.6667,-540333.3333,39.46333333,0,4.509999752,-17.00153351,3.751445055,288,1.71468854,7.121563435,81.63130188,0
36:03.7,0.04,-0.036,0.028,0.32361945,0.7453054,9.85568325,97638.53149,-159000,179000,-541000,39.46,0,4.480000019,-21.79012299,3.795972586,290,2.144603014,8.386986732,81.03061676,0
36:03.8,0.0255,-0.044,0.014,0.338329425,0.720788775,9.821359975,97635.72693,-162500,177500,-542000,39.46,0,4.480000019,-21.79012299,3.795972586,290,2.144603014,8.386986732,81.03061676,0
36:03.8,0.011,-0.052,6.37E-18,0.3530394,0.69627215,9.7870367,97632.92236,-166000,176000,-543000,39.46,0,4.470000029,-21.79012299,3.818236351,290.5,2.144603014,8.386986732,81.03061676,0
36:03.8,-0.001,-0.059,-0.01,0.367749375,0.809048625,9.8851032,97636.01074,-163500,175500,-544000,39.46,0,4.460000038,-21.79012299,3.840500116,291,2.144603014,8.386986732,81.03061676,0
36:03.9,-0.013,-0.066,-0.02,0.38245935,0.9218251,9.9831697,97639.09912,-161000,175000,-545000,39.46,0,4.460000038,-21.79012299,3.840500116,291,2.144603014,8.386986732,81.03061676,0
36:03.9,-0.0295,-0.05,-0.036,0.377556025,0.8237586,10.1596894,97635.16541,-163000,175000,-544500,39.46,0,4.440000057,-15.05813599,3.873895884,292,2.144603014,8.386986732,81.03061676,0
36:04.0,-0.046,-0.034,-0.052,0.3726527,0.7256921,10.3362091,97631.23169,-165000,175000,-544000,39.46,0,4.440000057,-15.05813599,3.873895884,292,2.144603014,8.386986732,81.03061676,0
36:04.0,-0.04525,-0.03775,-0.057,0.387362675,0.737950412,10.36317739,97632.58362,-166000,174500,-542750,39.46,0,4.424999952,-15.05813599,3.890593648,293,2.144603014,8.386986732,81.03061676,0
36:04.0,-0.0445,-0.0415,-0.062,0.40207265,0.750208725,10.39014568,97633.93555,-167000,174000,-541500,39.46,0,4.409999847,-15.05813599,3.907291412,294,2.144603014,8.386986732,81.03061676,0
36:04.1,-0.04375,-0.04525,-0.067,0.416782625,0.762467038,10.41711396,97635.28747,-168000,173500,-540250,39.46,0,4.409999847,-15.05813599,3.907291412,294,2.944754839,8.490848541,81.54870605,0
36:04.1,-0.043,-0.049,-0.072,0.4314926,0.77472535,10.44408225,97636.6394,-169000,173000,-539000,39.46,0,4.394999981,-16.23163224,3.923989296,294.5,2.944754839,8.490848541,81.54870605,0
36:04.2,-0.056,-0.072,-0.087,0.40207265,0.63743225,10.787315,97636.38916,-173000,174000,-541000,39.46,0,4.380000114,-17.40512848,3.94068718,295,2.944754839,8.490848541,81.54870605,0
36:04.2,-0.043666667,-0.050333333,-0.090666667,0.42168595,0.621087833,10.7088618,97636.49292,-174000,174333.3333,-539666.6667,39.46,0,4.339999676,-17.40512848,3.962950945,297,2.944754839,8.490848541,81.54870605,0
36:04.2,-0.031333333,-0.028666667,-0.094333333,0.44129925,0.604743417,10.6304086,97636.59668,-175000,174666.6667,-538333.3333,39.46,0,4.339999676,-17.40512848,3.962950945,297,2.944754839,8.490848541,81.54870605,0
36:04.3,-0.019,-0.007,-0.098,0.46091255,0.588399,10.5519554,97636.70044,-176000,175000,-537000,39.46,0,4.323333105,-17.40512848,3.966661533,297.3333333,2.944754839,8.490848541,81.54870605,0
36:04.3,-0.0325,0.0235,-0.081,0.4118793,0.59820565,10.38033903,97635.94361,-178500,176500,-538500,39.46,0,4.306666533,-17.40512848,3.97037212,297.6666667,2.944754839,8.490848541,81.54870605,0
36:04.4,-0.046,0.054,-0.064,0.36284605,0.6080123,10.20872265,97635.18677,-181000,178000,-540000,39.46,0,4.289999962,-17.40512848,3.974082708,298,2.944754839,8.490848541,81.54870605,0
36:04.4,-0.056,0.064,-0.060333333,0.3726527,0.653776667,10.10411838,97634.13493,-181000,176000,-537333.3333,39.46,0,4.264999867,-12.91370392,3.979648709,299,3.007995248,8.296685695,82.40660477,0
36:04.4,-0.066,0.074,-0.056666667,0.38245935,0.699541033,9.999514117,97633.08309,-181000,174000,-534666.6667,39.46,0,4.239999771,-8.422279358,3.98521471,300,3.071235657,8.10252285,83.26450348,0
36:04.5,-0.076,0.084,-0.053,0.392266,0.7453054,9.89490985,97632.03125,-181000,172000,-532000,39.46,0,4.239999771,-8.422279358,3.98521471,300,3.071235657,8.10252285,83.26450348,0
36:04.5,-0.083,0.0485,-0.063,0.377556025,0.681562175,9.831166625,97630.54199,-180500,174500,-535500,39.455,0,4.190000057,-0.129127502,3.98521471,301,3.071235657,8.10252285,83.26450348,0
36:04.6,-0.09,0.013,-0.073,0.36284605,0.61781895,9.7674234,97629.05273,-180000,177000,-539000,39.45,0,4.190000057,-0.129127502,3.98521471,301,3.071235657,8.10252285,83.26450348,0
36:04.6,-0.092666667,-0.001333333,-0.071,0.36284605,0.588399,9.790305583,97630.05778,-179000,178333.3333,-538666.6667,39.45333333,0,4.190000057,-0.129127502,3.98521471,301,3.071235657,8.10252285,83.26450348,0
36:04.6,-0.095333333,-0.015666667,-0.069,0.36284605,0.55897905,9.813187767,97631.06282,-178000,179666.6667,-538333.3333,39.45666667,0,4.139999866,-0.129127502,3.974082708,302,3.071235657,8.10252285,83.26450348,0
36:04.7,-0.098,-0.03,-0.067,0.36284605,0.5295591,9.83606995,97632.06787,-177000,181000,-538000,39.46,0,4.127499819,1.591563225,3.974082708,302.5,3.071235657,8.10252285,83.26450348,0
36:04.7,-0.09375,-0.0315,-0.06225,0.370201038,0.517300788,9.956201413,97630.76325,-178000,182750,-537750,39.4575,0,4.114999771,3.312253952,3.974082708,303,3.071235657,8.10252285,83.26450348,0
36:04.8,-0.0895,-0.033,-0.0575,0.377556025,0.505042475,10.07633288,97629.45862,-179000,184500,-537500,39.455,0,4.089999835,4.459381103,3.968793471,303.6666667,3.071235657,8.10252285,83.26450348,0
36:04.8,-0.08525,-0.0345,-0.05275,0.384911013,0.492784162,10.19646434,97628.154,-180000,186250,-537250,39.4525,0,4.064999898,5.606508255,3.963504235,304.3333333,3.071235657,8.10252285,83.26450348,0
36:04.8,-0.081,-0.036,-0.048,0.392266,0.48052585,10.3165958,97626.84937,-181000,188000,-537000,39.45,0,4.039999962,6.753635406,3.958214998,305,3.071235657,8.10252285,83.26450348,0
36:04.9,-0.068,-0.038,-0.0415,0.4118793,0.48052585,10.2773692,97627.52076,-181000,192000,-535500,39.45,0,4.039999962,6.753635406,3.958214998,305,2.867454768,7.140295744,83.99006272,0
36:04.9,-0.055,-0.04,-0.035,0.4314926,0.48052585,10.2381426,97628.19214,-181000,196000,-534000,39.45,0,4.039999962,6.753635406,3.958214998,305,2.663673878,6.178068638,84.71562195,0
36:05.0,-0.0435,-0.0425,-0.0325,0.4314926,0.4511059,10.395049,97628.19214,-181000,196000,-534000,39.45,0,3.99000001,12.1670723,3.936235189,307,2.663673878,6.178068638,84.71562195,0
36:05.0,-0.032,-0.045,-0.03,0.4314926,0.42168595,10.5519554,97628.19214,-181000,196000,-534000,39.45,0,3.929999828,12.1670723,3.914255142,308,2.663673878,6.178068638,84.71562195,0
36:05.0,-0.0395,-0.009,-0.026,0.406975975,0.485429175,10.49801883,97626.91956,-183500,194500,-534000,39.45,0,3.929999828,12.1670723,3.914255142,308,2.663673878,6.178068638,84.71562195,0
36:05.1,-0.047,0.027,-0.022,0.38245935,0.5491724,10.44408225,97625.64697,-186000,193000,-534000,39.45,0,3.929999828,12.1670723,3.914255142,308,2.663673878,6.178068638,84.71562195,0
36:05.1,-0.0465,0.062,-0.004,0.387362675,0.485429175,10.02729963,97627.07214,-186500,195000,-536000,39.445,0,3.894999862,12.88208962,3.876340509,308.5,2.663673878,6.178068638,84.71562195,0
36:05.2,-0.046,0.097,0.014,0.392266,0.42168595,9.610517,97628.49731,-187000,197000,-538000,39.44,0,3.859999895,13.59710693,3.838425875,309,2.663673878,6.178068638,84.71562195,0
36:05.2,-0.055,0.097333333,0.018,0.369383817,0.46091255,9.362081867,97627.19726,-186000,196333.3333,-536333.3333,39.44,0,3.789999962,13.59710693,3.81985116,311,2.663673878,6.178068638,84.71562195,0
36:05.2,-0.064,0.097666667,0.022,0.346501633,0.50013915,9.113646733,97625.89722,-185000,195666.6667,-534666.6667,39.44,0,3.789999962,13.59710693,3.81985116,311,2.663673878,6.178068638,84.71562195,0
36:05.3,-0.073,0.098,0.026,0.32361945,0.53936575,8.8652116,97624.59717,-184000,195000,-533000,39.44,0,3.789999962,13.59710693,3.81985116,311,2.22577107,5.760804653,84.76120377,0
36:05.3,-0.078,0.09875,0.02575,0.321167787,0.524655775,8.860308275,97624.38813,-181250,196250,-532750,39.44,0,3.789999962,13.59710693,3.81985116,311,1.787868261,5.343540668,84.80678558,0
36:05.4,-0.083,0.0995,0.0255,0.318716125,0.5099458,8.85540495,97624.17908,-178500,197500,-532500,39.44,0,3.730000019,19.29101944,3.482612133,312,1.787868261,5.343540668,84.80678558,0
36:05.4,-0.088,0.10025,0.02525,0.316264463,0.495235825,8.850501625,97623.97004,-175750,198750,-532250,39.44,0,3.713333289,18.95771027,3.483001868,312.6666667,1.787868261,5.343540668,84.80678558,0
36:05.4,-0.093,0.101,0.025,0.3138128,0.48052585,8.8455983,97623.76099,-173000,200000,-532000,39.44,0,3.696666558,18.62440109,3.483391603,313.3333333,1.787868261,5.343540668,84.80678558,0
36:05.5,-0.099,0.128,0.028,0.2941995,0.51975245,8.63965865,97623.76099,-173000,200000,-532000,39.44,0,3.679999828,18.29109192,3.483781338,314,1.787868261,5.343540668,84.80678558,0
36:05.5,-0.0925,0.1315,0.011,0.279489525,0.50013915,8.3944924,97624.60328,-170500,201000,-526500,39.44,0,3.654999852,19.94309426,3.47886169,314.5,1.787868261,5.343540668,84.80678558,0
36:05.6,-0.086,0.135,-0.006,0.26477955,0.48052585,8.14932615,97625.44556,-168000,202000,-521000,39.44,0,3.629999876,21.59509659,3.473942041,315,1.787868261,5.343540668,84.80678558,0
36:05.6,-0.076,0.116666667,-0.015666667,0.26477955,0.487063617,8.211434933,97625.65308,-165666.6667,203000,-525333.3333,39.44,0,3.609999895,21.59509659,3.070823193,316,-0.295315623,3.979886293,84.25721741,0
36:05.6,-0.066,0.098333333,-0.025333333,0.26477955,0.493601383,8.273543717,97625.8606,-163333.3333,204000,-529666.6667,39.44,0,3.609999895,21.59509659,3.070823193,316,-0.295315623,3.979886293,84.25721741,0
36:05.7,-0.056,0.08,-0.035,0.26477955,0.50013915,8.3356525,97626.06812,-161000,205000,-534000,39.44,0,3.609999895,21.59509659,3.070823193,316,-0.295315623,3.979886293,84.25721741,0
36:05.7,-0.0415,0.0825,-0.039,0.279489525,0.514849125,8.3356525,97623.55958,-160000,205500,-528000,39.44,0,3.609999895,24.39861298,3.100466251,318,-0.295315623,3.979886293,84.25721741,0
36:05.8,-0.027,0.085,-0.043,0.2941995,0.5295591,8.3356525,97621.05103,-159000,206000,-522000,39.44,0,3.609999895,24.39861298,3.100466251,318,-0.295315623,3.979886293,84.25721741,0
36:05.8,-0.023666667,0.055666667,-0.042,0.297468383,0.496870267,8.515441083,97621.85669,-157000,207666.6667,-525333.3333,39.44,0,3.629999876,24.39861298,2.029098272,319,-0.295315623,3.979886293,84.25721741,0
36:05.8,-0.020333333,0.026333333,-0.041,0.300737267,0.464181433,8.695229667,97622.66236,-155000,209333.3333,-528666.6667,39.44,0,3.629999876,24.39861298,2.029098272,319,-0.295315623,3.979886293,84.25721741,0
36:05.9,-0.017,-0.003,-0.04,0.30400615,0.4314926,8.87501825,97623.46802,-153000,211000,-532000,39.44,0,3.629999876,24.39861298,2.029098272,319,-0.295315623,3.979886293,84.25721741,0
36:05.9,0.010333333,0.011666667,-0.031333333,0.287661733,0.464181433,8.940395917,97623.97258,-152666.6667,209333.3333,-530333.3333,39.44,0,3.659999847,15.88964462,2.143141031,321,-0.295315623,3.979886293,84.25721741,0
36:06.0,0.037666667,0.026333333,-0.022666667,0.271317317,0.496870267,9.005773583,97624.47713,-152333.3333,207666.6667,-528666.6667,39.44,0,3.659999847,15.88964462,2.143141031,321,-1.528263569,3.640249252,84.83007813,0
36:06.0,0.065,0.041,-0.014,0.2549729,0.5295591,9.07115125,97624.98169,-152000,206000,-527000,39.44,0,3.7099998,15.88964462,1.74986589,322,-1.528263569,3.640249252,84.83007813,0
36:06.0,0.0905,0.024,-0.007,0.279489525,0.46091255,9.331027475,97624.48731,-151000,206500,-527500,39.44,0,3.7099998,15.88964462,1.74986589,322,-1.528263569,3.640249252,84.83007813,0
36:06.1,0.116,0.007,-8.57E-19,0.30400615,0.392266,9.5909037,97623.99292,-150000,207000,-528000,39.44,0,3.7099998,15.88964462,1.74986589,322,-1.528263569,3.640249252,84.83007813,0
36:06.1,0.1275,0.0135,0.0075,0.299102825,0.48052585,9.40457735,97624.05396,-149500,207000,-529500,39.44,0,3.75999999,11.38916016,1.898626208,324,-1.528263569,3.640249252,84.83007813,0
36:06.2,0.139,0.02,0.015,0.2941995,0.5687857,9.218251,97624.11499,-149000,207000,-531000,39.44,0,3.75999999,11.38916016,1.898626208,324,-1.528263569,3.640249252,84.83007813,0
36:06.2,0.127333333,0.000333333,0.015,0.310543917,0.594936767,9.290166433,97623.91764,-147333.3333,204666.6667,-531666.6667,39.43666667,0,3.819999933,11.38916016,2.04574728,325,-1.528263569,3.640249252,84.83007813,0
36:06.2,0.115666667,-0.019333333,0.015,0.326888333,0.621087833,9.362081867,97623.7203,-145666.6667,202333.3333,-532333.3333,39.43333333,0,3.819999933,11.38916016,2.04574728,325,-1.528263569,3.640249252,84.83007813,0
36:06.3,0.104,-0.039,0.015,0.34323275,0.6472389,9.4339973,97623.52295,-144000,200000,-533000,39.43,0,3.849999905,8.593654635,1.577155709,325.5,-1.649453521,4.8826437,84.7503357,0
36:06.3,0.093333333,-0.047333333,0.016666667,0.3530394,0.634163367,9.672625783,97625.53508,-145000,198000,-535333.3333,39.43,0,3.879999876,5.798149109,1.108564138,326,-1.770643473,6.125038147,84.67059326,0
36:06.4,0.082666667,-0.055666667,0.018333333,0.36284605,0.621087833,9.911254267,97627.5472,-146000,196000,-537666.6667,39.43,0,3.879999876,5.798149109,1.108564138,326,-1.770643473,6.125038147,84.67059326,0
36:06.4,0.072,-0.064,0.02,0.3726527,0.6080123,10.14988275,97629.55933,-147000,194000,-540000,39.43,0,3.899999857,6.131458283,1.184427937,326.6666667,-1.770643473,6.125038147,84.67059326,0
36:06.4,0.083333333,-0.056666667,0.019,0.359577167,0.601474533,10.29044473,97629.55933,-147000,191666.6667,-540000,39.43,0,3.919999838,6.464767456,1.260291735,327.3333333,-1.770643473,6.125038147,84.67059326,0
36:06.5,0.094666667,-0.049333333,0.018,0.346501633,0.594936767,10.43100672,97629.55933,-147000,189333.3333,-540000,39.43,0,3.939999819,6.79807663,1.336155534,328,-1.770643473,6.125038147,84.67059326,0
36:06.5,0.106,-0.042,0.017,0.3334261,0.588399,10.5715687,97629.55933,-147000,187000,-540000,39.43,0,3.96999991,3.489112854,-0.061525285,328.5,-1.770643473,6.125038147,84.67059326,0
36:06.6,0.108,-0.0285,0.0125,0.3530394,0.554075725,10.0223963,97626.9806,-147500,187500,-540000,39.43,0,4,0.180149078,-1.459206104,329,-1.770643473,6.125038147,84.67059326,0
36:06.6,0.11,-0.015,0.008,0.3726527,0.51975245,9.4732239,97624.40186,-148000,188000,-540000,39.43,0,4.029999972,0.180149078,-1.24441874,330,-1.770643473,6.125038147,84.67059326,0
36:06.6,0.146,-0.017,0.006,0.375921583,0.545903517,9.672625783,97625.62053,-149333.3333,183000,-540666.6667,39.42666667,0,4.039999962,0.180149078,-1.172822952,330.3333333,-1.770643473,6.125038147,84.67059326,0
36:06.7,0.182,-0.019,0.004,0.379190467,0.572054583,9.872027667,97626.83919,-150666.6667,178000,-541333.3333,39.42333333,0,4.049999953,0.180149078,-1.101227164,330.6666667,-1.770643473,6.125038147,84.67059326,0
36:06.7,0.218,-0.021,0.002,0.38245935,0.59820565,10.07142955,97628.05786,-152000,173000,-542000,39.42,0,4.059999943,0.180149078,-1.029631376,331,-1.770643473,6.125038147,84.67059326,0
36:06.8,0.2305,0.008,0.005,0.367749375,0.588399,10.0812362,97628.05786,-152000,173000,-542000,39.42,0,4.119999886,-9.00592804,-0.619845867,332,-1.770643473,6.125038147,84.67059326,0
36:06.8,0.243,0.037,0.008,0.3530394,0.57859235,10.09104285,97628.05786,-152000,173000,-542000,39.42,0,4.119999886,-9.00592804,-0.619845867,332,-0.87790364,9.883562088,84.3458252,0
36:06.8,0.2285,0.023,0.0035,0.3138128,0.642335575,9.919426475,97628.50952,-150500,167000,-541500,39.425,0,4.179999828,-9.00592804,-2.787214041,334,-0.87790364,9.883562088,84.3458252,0
36:06.9,0.214,0.009,-0.001,0.2745862,0.7060788,9.7478101,97628.96118,-149000,161000,-541000,39.43,0,4.179999828,-9.00592804,-2.787214041,334,-0.87790364,9.883562088,84.3458252,0
36:06.9,0.222333333,-0.025666667,-0.009666667,0.307275033,0.7256921,9.868758783,97629.55322,-148666.6667,156000,-543000,39.42666667,0,4.230000019,-14.00318146,-2.21517539,335,-0.87790364,9.883562088,84.3458252,0
36:07.0,0.230666667,-0.060333333,-0.018333333,0.339963867,0.7453054,9.989707467,97630.14526,-148333.3333,151000,-545000,39.42333333,0,4.230000019,-14.00318146,-2.21517539,335,-0.87790364,9.883562088,84.3458252,0
36:07.0,0.239,-0.095,-0.027,0.3726527,0.7649187,10.11065615,97630.7373,-148000,146000,-547000,39.42,0,4.230000019,-14.00318146,-2.21517539,335,-0.87790364,9.883562088,84.3458252,0
36:07.0,0.228,-0.098,-0.039,0.40207265,0.7453054,10.29207918,97633.5907,-148500,142000,-548500,39.425,0,4.289999962,-14.00318146,-2.53007555,337,-0.87790364,9.883562088,84.3458252,0
36:07.1,0.217,-0.101,-0.051,0.4314926,0.7256921,10.4735022,97636.44409,-149000,138000,-550000,39.43,0,4.289999962,-14.00318146,-2.53007555,337,-0.412469685,13.95296288,84.56504822,0
36:07.1,0.2225,-0.072,-0.068,0.436395925,0.661948875,10.64021525,97634.14612,-151500,131500,-550000,39.425,0,4.339999676,-17.20495224,-1.91664958,338,-0.412469685,13.95296288,84.56504822,0
36:07.2,0.228,-0.043,-0.085,0.44129925,0.59820565,10.8069283,97631.84814,-154000,125000,-550000,39.42,0,4.339999676,-17.20495224,-1.91664958,338,-0.412469685,13.95296288,84.56504822,0
