time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured,field.measured.1,field.measured.2,fault_state,field.airspeed
12:10.1,-0.075,0.081,0.067,-0.4118793,0.69627215,8.3552658,-394000,591000,-632000,98567.55371,28.42,24.77999878,-296.8282776,2.713455439,117,4.681184292,-7.647350311,-164.48349,0,0
12:10.2,-0.0825,0.0765,0.053,-0.4314926,0.71588545,8.164036125,-388500,564000,-627000,98564.47449,28.42,24.60000038,-267.2565308,2.535939693,116,3.959569454,-9.333392143,-166.4941711,0,0
12:10.2,-0.09,0.072,0.039,-0.4511059,0.73549875,7.97280645,-383000,537000,-622000,98561.39526,28.42,24.60000038,-267.2565308,2.535939693,116,3.959569454,-9.333392143,-166.4941711,0,0
12:10.2,-0.115,0.084,0.026,-0.385728233,0.601474533,7.851857767,-378666.6667,536666.6667,-620000,98561.38509,28.41666667,24.51500035,-267.2565308,2.455635786,115.5,3.959569454,-9.333392143,-166.4941711,0,0
12:10.3,-0.14,0.096,0.013,-0.320350567,0.467450317,7.730909083,-374333.3333,536333.3333,-618000,98561.37492,28.41333333,24.43000031,-267.2565308,2.375331879,115,3.959569454,-9.333392143,-166.4941711,0,0
12:10.3,-0.165,0.108,-1.32E-17,-0.2549729,0.3334261,7.6099604,-370000,536000,-616000,98561.36475,28.41,24.36499978,-257.4561997,2.307706714,114,3.959569454,-9.333392143,-166.4941711,0,0
12:10.4,-0.09,0.105333333,-0.002666667,-0.30400615,0.349770517,7.724371317,-368333.3333,532333.3333,-613666.6667,98560.60791,28.41,24.29999924,-247.6558685,2.240081549,113,3.959569454,-9.333392143,-166.4941711,0,0
12:10.4,-0.015,0.102666667,-0.005333333,-0.3530394,0.366114933,7.838782233,-366666.6667,528666.6667,-611333.3333,98559.85108,28.41,24.18999863,-247.6558685,2.12173748,112,3.959569454,-9.333392143,-166.4941711,0,0
12:10.4,0.06,0.1,-0.008,-0.40207265,0.38245935,7.95319315,-365000,525000,-609000,98559.09424,28.41,24.18999863,-247.6558685,2.12173748,112,3.959569454,-9.333392143,-166.4941711,0,0
12:10.5,0.104,0.1045,-0.0145,-0.3726527,0.230456275,7.556023825,-363000,523500,-611500,98558.60901,28.41,24.18999863,-247.6558685,2.12173748,112,3.959569454,-9.333392143,-166.4941711,0,0
12:10.5,0.148,0.109,-0.021,-0.34323275,0.0784532,7.1588545,-361000,522000,-614000,98558.12378,28.41,24.14499951,-238.4944916,2.075245977,111.5,3.959569454,-9.333392143,-166.4941711,0,0
12:10.6,0.1595,0.1085,-0.0155,-0.3530394,-0.0588399,7.330470875,-355500,519500,-616500,98559.89685,28.41,24.10000038,-229.3331146,2.028754473,111,3.959569454,-9.333392143,-166.4941711,0,0
12:10.6,0.171,0.108,-0.01,-0.36284605,-0.196133,7.50208725,-350000,517000,-619000,98561.66992,28.41,24.10000038,-229.3331146,2.028754473,111,1.889953852,-10.26218891,-166.4381714,0,0
12:10.6,0.197666667,0.100666667,0.015333333,-0.3726527,-0.222284067,7.724371317,-347333.3333,507000,-619000,98561.04533,28.41,24.04999924,-229.3331146,1.944222927,110,1.889953852,-10.26218891,-166.4381714,0,0
12:10.7,0.224333333,0.093333333,0.040666667,-0.38245935,-0.248435133,7.946655383,-344666.6667,497000,-619000,98560.42073,28.41,24.04999924,-229.3331146,1.944222927,110,1.889953852,-10.26218891,-166.4381714,0,0
12:10.7,0.251,0.086,0.066,-0.392266,-0.2745862,8.16893945,-342000,487000,-619000,98559.79614,28.41,24.04999924,-229.3331146,1.944222927,110,1.889953852,-10.26218891,-166.4381714,0,0
12:10.8,0.271666667,0.082,0.086,-0.385728233,-0.1765197,8.348728033,-340666.6667,481666.6667,-620000,98558.71175,28.41,24.01999855,-217.8993225,1.876599193,109,1.889953852,-10.26218891,-166.4381714,0,0
12:10.8,0.292333333,0.078,0.106,-0.379190467,-0.0784532,8.528516617,-339333.3333,476333.3333,-621000,98557.62736,28.41,24.01000023,-217.8993225,1.808974028,107,1.889953852,-10.26218891,-166.4381714,0,0
12:10.8,0.313,0.074,0.126,-0.3726527,0.0196133,8.7083052,-338000,471000,-622000,98556.54297,28.41,24.01000023,-217.8993225,1.808974028,107,1.889953852,-10.26218891,-166.4381714,0,0
12:10.9,0.196333333,0.069,0.14,-0.375921583,0.241897367,8.636389767,-336666.6667,473666.6667,-621333.3333,98557.58464,28.41,24.01000023,-217.8993225,1.808974028,107,1.889953852,-10.26218891,-166.4381714,0,0
12:10.9,0.079666667,0.064,0.154,-0.379190467,0.464181433,8.564474333,-335333.3333,476333.3333,-620666.6667,98558.6263,28.41,24.01000023,-217.8993225,1.808974028,107,1.889953852,-10.26218891,-166.4381714,0,0
12:11.0,-0.037,0.059,0.168,-0.38245935,0.6864655,8.4925589,-334000,479000,-620000,98559.66797,28.41,24.01499939,-175.3150025,1.783614576,106.5,0.767595098,-8.169649362,-167.4549637,0,0
12:11.0,-0.084666667,0.062666667,0.152,-0.392266,0.732229867,8.244123767,-332000,481333.3333,-621000,98559.03524,28.41,24.01999855,-132.7306824,1.758255124,106,-0.354763657,-6.077109814,-168.471756,0,0
12:11.0,-0.132333333,0.066333333,0.136,-0.40207265,0.777994233,7.995688633,-330000,483666.6667,-622000,98558.40251,28.41,24.0349989,-132.7306824,1.732896328,105.5,-0.354763657,-6.077109814,-168.471756,0,0
12:11.1,-0.18,0.07,0.12,-0.4118793,0.8237586,7.7472535,-328000,486000,-623000,98557.76978,28.41,24.04999924,-132.7306824,1.707537532,105,-0.354763657,-6.077109814,-168.471756,0,0
12:11.1,-0.185,0.103,0.087,-0.1569064,0.980665,8.7867584,-323000,482000,-628000,98558.31299,28.41,24.04999924,-132.7306824,1.707537532,105,-0.354763657,-6.077109814,-168.471756,0,0
12:11.2,-0.2285,0.004,0.0375,0.171616375,0.769822025,13.99899288,-323500,494000,-627500,98560.59571,28.405,24.09000015,-124.9181747,1.67372489,104,-0.354763657,-6.077109814,-168.471756,0,0
12:11.2,-0.272,-0.095,-0.012,0.50013915,0.55897905,19.21122735,-324000,506000,-627000,98562.87842,28.4,24.09000015,-124.9181747,1.67372489,104,-0.354763657,-6.077109814,-168.471756,0,0
12:11.2,-0.140333333,-0.047333333,-0.023666667,0.238628483,0.457643667,17.80560752,-327333.3333,517333.3333,-628666.6667,98563.81226,28.4,24.12999916,-124.9181747,1.665272594,103,-0.354763657,-6.077109814,-168.471756,0,0
12:11.3,-0.008666667,0.000333333,-0.035333333,-0.022882183,0.356308283,16.39998768,-330666.6667,528666.6667,-630333.3333,98564.74609,28.4,24.12999916,-124.9181747,1.665272594,103,-0.688277558,-7.766423941,-169.1016236,0,0
12:11.3,0.123,0.048,-0.047,-0.28439285,0.2549729,14.99436785,-334000,540000,-632000,98565.67993,28.4,24.12999916,-124.9181747,1.665272594,103,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.4,0.125333333,0.053666667,-0.045666667,-0.287661733,0.228821833,13.73911665,-332666.6667,532000,-631333.3333,98563.25683,28.4,24.09000015,-113.328743,1.682178974,102,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.4,0.127666667,0.059333333,-0.044333333,-0.290930617,0.202670767,12.48386545,-331333.3333,524000,-630666.6667,98560.83374,28.4,24.09000015,-113.328743,1.682178974,102,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.4,0.13,0.065,-0.043,-0.2941995,0.1765197,11.22861425,-330000,516000,-630000,98558.41064,28.4,24.01000023,-113.328743,1.732897878,100,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.5,0.102,0.051333333,-0.016,-0.38245935,0.2157463,11.00959907,-327333.3333,510000,-627666.6667,98557.63143,28.4,23.96500016,-125.9102822,1.770937682,99.5,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.5,0.074,0.037666667,0.011,-0.4707192,0.2549729,10.79058388,-324666.6667,504000,-625333.3333,98556.85221,28.4,23.92000008,-138.4918213,1.808977485,99,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.6,0.046,0.024,0.038,-0.55897905,0.2941995,10.5715687,-322000,498000,-623000,98556.073,28.4,23.8799998,-138.4918213,1.839972417,98.66666667,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.6,0.173,0.0645,0.0285,-0.61781895,0.57859235,9.2770909,-319000,477500,-620500,98556.32935,28.4,23.83999952,-138.4918213,1.870967348,98.33333333,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.6,0.3,0.105,0.019,-0.67665885,0.8629852,7.9826131,-316000,457000,-618000,98556.58569,28.4,23.79999924,-138.4918213,1.90196228,98,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.7,0.4395,0.126,-0.0365,-0.6080123,0.6668522,6.46258235,-311500,453000,-618000,98556.85425,28.4,23.79999924,-138.4918213,1.90196228,98,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.7,0.579,0.147,-0.092,-0.53936575,0.4707192,4.9425516,-307000,449000,-618000,98557.1228,28.4,23.79999924,-138.4918213,1.90196228,98,-1.021791458,-9.455738068,-169.7314911,0,0
12:11.8,0.583,0.096,-0.0975,-0.642335575,0.40207265,5.123974625,-299000,428000,-616500,98556.91528,28.4,23.69999886,-124.8405457,2.011853457,97,-2.742348194,-5.458129883,-169.5250702,0,0
12:11.8,0.587,0.045,-0.103,-0.7453054,0.3334261,5.30539765,-291000,407000,-615000,98556.70776,28.4,23.66999913,-124.8405457,2.071026326,96.5,-2.742348194,-5.458129883,-169.5250702,0,0
12:11.8,0.481,0.027,-0.107,-0.71588545,0.124217567,7.30595425,-286666.6667,391000,-613333.3333,98556.21541,28.4,23.63999939,-124.8405457,2.130199194,96,-2.742348194,-5.458129883,-169.5250702,0,0
12:11.9,0.375,0.009,-0.111,-0.6864655,-0.084990967,9.30651085,-282333.3333,375000,-611666.6667,98555.72306,28.4,23.63999939,-124.8405457,2.130199194,96,-2.742348194,-5.458129883,-169.5250702,0,0
12:11.9,0.269,-0.009,-0.115,-0.65704555,-0.2941995,11.30706745,-278000,359000,-610000,98555.23071,28.4,23.62999916,-123.0564118,2.189371825,95.5,-2.742348194,-5.458129883,-169.5250702,0,0
12:12.0,0.537,0.0065,-0.036,-0.583495675,-0.6080123,10.97854468,-279500,350000,-610000,98555.56336,28.4,23.61999893,-121.2722778,2.248544455,95,-2.742348194,-5.458129883,-169.5250702,0,0
12:12.0,0.805,0.022,0.043,-0.5099458,-0.9218251,10.6500219,-281000,341000,-610000,98555.896,28.4,23.61999893,-121.2722778,2.276017249,94.75,-2.742348194,-5.458129883,-169.5250702,0,0
12:12.0,0.837333333,0.049666667,0.076,-0.6080123,-0.604743417,9.44380395,-280000,326000,-606666.6667,98555.85531,28.39666667,23.61999893,-121.2722778,2.303490043,94.5,-2.742348194,-5.458129883,-169.5250702,0,0
12:12.1,0.869666667,0.077333333,0.109,-0.7060788,-0.287661733,8.237586,-279000,311000,-603333.3333,98555.81462,28.39333333,23.61999893,-121.2722778,2.330962837,94.25,-2.742348194,-5.458129883,-169.5250702,0,0
12:12.1,0.902,0.105,0.142,-0.8041453,0.02941995,7.03136805,-278000,296000,-600000,98555.77393,28.39,23.61999893,-121.2722778,2.358435631,94,-2.742348194,-5.458129883,-169.5250702,0,0
12:12.2,0.5015,0.0165,0.17,-0.588399,0.1569064,9.527160475,-279000,285000,-595000,98554.78821,28.39,23.6099987,-107.4165344,2.442967415,93,-2.742348194,-5.458129883,-169.5250702,0,0
12:12.2,0.101,-0.072,0.198,-0.3726527,0.28439285,12.0229529,-280000,274000,-590000,98553.80249,28.39,23.6099987,-107.4165344,2.442967415,93,-3.512706041,10.04158306,-169.3961182,0,0
12:12.2,0.203666667,-0.052333333,0.205,-0.398803767,0.614550067,12.17659042,-280333.3333,273333.3333,-590666.6667,98555.19002,28.39,23.6099987,-107.4165344,2.476780057,92.5,-3.512706041,10.04158306,-169.3961182,0,0
12:12.3,0.306333333,-0.032666667,0.212,-0.424954833,0.944707283,12.33022793,-280666.6667,272666.6667,-591333.3333,98556.57756,28.39,23.6099987,-107.4165344,2.510592699,92,-3.512706041,10.04158306,-169.3961182,0,0
12:12.3,0.409,-0.013,0.219,-0.4511059,1.2748645,12.48386545,-281000,272000,-592000,98557.96509,28.39,23.6099987,-107.4165344,2.510592699,92,-3.512706041,10.04158306,-169.3961182,0,0
12:12.4,0.694,0.129,0.1475,-0.475622525,1.06892485,8.58081875,-278500,261500,-587000,98555.9845,28.39,23.59000015,-102.2169113,2.552861214,91,-3.512706041,10.04158306,-169.3961182,0,0
12:12.4,0.979,0.271,0.076,-0.50013915,0.8629852,4.67777205,-276000,251000,-582000,98554.00391,28.39,23.59000015,-102.2169113,2.552861214,91,-3.512706041,10.04158306,-169.3961182,0,0
12:12.4,0.621666667,0.179333333,0.036333333,-0.44129925,0.8041453,6.135694017,-273333.3333,236333.3333,-576333.3333,98554.23177,28.39,23.57999992,-102.2169113,2.561314822,90.5,-3.512706041,10.04158306,-169.3961182,0,0
12:12.5,0.264333333,0.087666667,-0.003333333,-0.38245935,0.7453054,7.593615983,-270666.6667,221666.6667,-570666.6667,98554.45964,28.39,23.56999969,-102.2169113,2.569768429,90,-3.512706041,10.04158306,-169.3961182,0,0
12:12.5,-0.093,-0.004,-0.043,-0.32361945,0.6864655,9.05153795,-268000,207000,-565000,98554.6875,28.39,23.5733331,-84.05329385,2.572586139,89.66666667,-3.512706041,10.04158306,-169.3961182,0,0
12:12.6,-0.234,-0.0035,-0.049,-0.2549729,0.740402075,10.0812362,-266500,211500,-567000,98554.13513,28.39,23.57666651,-65.88967641,2.57540385,89.33333333,-3.512706041,10.04158306,-169.3961182,0,0
12:12.6,-0.375,-0.003,-0.055,-0.18632635,0.79433865,11.11093445,-265000,216000,-569000,98553.58276,28.39,23.57999992,-47.72605896,2.57822156,89,-3.512706041,10.04158306,-169.3961182,0,0
12:12.6,-0.435666667,0.008666667,-0.055333333,-0.130755333,0.781263117,11.2776475,-268000,231666.6667,-574666.6667,98554.87671,28.39,23.60000038,-47.72605896,2.561315298,89,-3.512706041,10.04158306,-169.3961182,0,0
12:12.7,-0.496333333,0.020333333,-0.055666667,-0.075184317,0.768187583,11.44436055,-271000,247333.3333,-580333.3333,98556.17065,28.39,23.60000038,-47.72605896,2.561315298,89,-4.316578388,17.55626297,-172.2948914,0,0
12:12.7,-0.557,0.032,-0.056,-0.0196133,0.75511205,11.6110736,-274000,263000,-586000,98557.4646,28.39,23.60000038,-47.72605896,2.561315298,89,-4.316578388,17.55626297,-172.2948914,0,0
12:12.8,-0.539666667,0.049,-0.066,-0.065377667,0.7649187,11.47704938,-272000,276000,-587333.3333,98556.23779,28.39,23.61999893,-32.93037415,2.519051552,88,-4.316578388,17.55626297,-172.2948914,0,0
12:12.8,-0.522333333,0.066,-0.076,-0.111142033,0.77472535,11.34302517,-270000,289000,-588666.6667,98555.01099,28.39,23.61999893,-32.93037415,2.519051552,88,-4.316578388,17.55626297,-172.2948914,0,0
12:12.8,-0.505,0.083,-0.086,-0.1569064,0.784532,11.20900095,-268000,302000,-590000,98553.78418,28.39,23.62999916,-32.93037415,2.485238672,87.5,-4.316578388,17.55626297,-172.2948914,0,0
12:12.9,-0.4995,0.0935,-0.082,-0.22555295,0.789435325,10.77260503,-266500,300000,-596000,98556.70777,28.39,23.63999939,-32.93037415,2.451425791,87,-4.316578388,17.55626297,-172.2948914,0,0
12:12.9,-0.494,0.104,-0.078,-0.2941995,0.79433865,10.3362091,-265000,298000,-602000,98559.63135,28.39,23.63999939,-32.93037415,2.451425791,87,-4.316578388,17.55626297,-172.2948914,0,0
12:13.0,-0.465,0.12,-0.094,-0.38245935,0.83356525,9.6497436,-261500,295000,-604500,98558.53577,28.39,23.63999939,-49.3888855,2.36689496,87,-4.316578388,17.55626297,-172.2948914,0,0
12:13.0,-0.436,0.136,-0.11,-0.4707192,0.87279185,8.9632781,-258000,292000,-607000,98557.44019,28.39,23.63999939,-49.3888855,2.36689496,87,-4.316578388,17.55626297,-172.2948914,0,0
12:13.0,-0.41,0.130666667,-0.121,-0.5099458,0.817220833,8.9632781,-256666.6667,296666.6667,-609000,98558.18889,28.39,23.62999916,-49.3888855,2.273909807,86,-4.316578388,17.55626297,-172.2948914,0,0
12:13.1,-0.384,0.125333333,-0.132,-0.5491724,0.761649817,8.9632781,-255333.3333,301333.3333,-611000,98558.93758,28.39,23.62999916,-49.3888855,2.273909807,86,-6.419243813,6.93240881,-171.0897522,0,0
12:13.1,-0.358,0.12,-0.143,-0.588399,0.7060788,8.9632781,-254000,306000,-613000,98559.68628,28.39,23.62999916,-58.15010071,2.180924654,86,-6.419243813,6.93240881,-171.0897522,0,0
12:13.2,-0.374333333,0.102,-0.144333333,-0.581861233,0.61781895,9.3359308,-248333.3333,308000,-612333.3333,98558.5083,28.38666667,23.62999916,-58.15010071,2.180924654,86,-6.419243813,6.93240881,-171.0897522,0,0
12:13.2,-0.390666667,0.084,-0.145666667,-0.575323467,0.5295591,9.7085835,-242666.6667,310000,-611666.6667,98557.33032,28.38333333,23.62999916,-58.15010071,2.180924654,86,-6.419243813,6.93240881,-171.0897522,0,0
12:13.2,-0.407,0.066,-0.147,-0.5687857,0.44129925,10.0812362,-237000,312000,-611000,98556.15234,28.38,23.63499928,-58.15010071,2.134432674,85.5,-6.419243813,6.93240881,-171.0897522,0,0
12:13.3,-0.4045,0.057,-0.1185,-0.573689025,0.397169325,9.674260225,-235000,326500,-615000,98556.84815,28.38,23.63999939,-58.15010071,2.087940693,85,-6.419243813,6.93240881,-171.0897522,0,0
12:13.3,-0.402,0.048,-0.09,-0.57859235,0.3530394,9.26728425,-233000,341000,-619000,98557.54395,28.38,23.63999939,-58.15010071,2.087940693,85,-6.419243813,6.93240881,-171.0897522,0,0
12:13.4,-0.342,0.042666667,-0.09,-0.5687857,0.251704017,9.528794917,-232666.6667,342666.6667,-619666.6667,98558.95996,28.38,23.65999985,-63.84544373,1.99495554,85,-6.419243813,6.93240881,-171.0897522,0,0
12:13.4,-0.282,0.037333333,-0.09,-0.55897905,0.150368633,9.790305583,-232333.3333,344333.3333,-620333.3333,98560.37598,28.38,23.68999863,-63.84544373,1.918877602,85,-6.419243813,6.93240881,-171.0897522,0,0
12:13.4,-0.222,0.032,-0.09,-0.5491724,0.04903325,10.05181625,-232000,346000,-621000,98561.79199,28.38,23.68999863,-63.84544373,1.918877602,85,-7.43300581,2.624952436,-169.816536,0,0
12:13.5,-0.185,0.035,-0.0345,-0.622722275,0.014709975,9.419287325,-232500,351500,-621500,98562.44202,28.38,23.68999863,-63.84544373,1.918877602,85,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.5,-0.148,0.038,0.021,-0.69627215,-0.0196133,8.7867584,-233000,357000,-622000,98563.09204,28.38,23.69999886,-65.43283463,1.880838216,84.5,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.6,-0.044333333,0.031,0.033,-0.670121083,-0.0588399,8.574280983,-232000,361666.6667,-623333.3333,98561.57633,28.38,23.70999908,-67.02022552,1.842798829,84,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.6,0.059333333,0.024,0.045,-0.643970017,-0.0980665,8.361803567,-231000,366333.3333,-624666.6667,98560.06063,28.38,23.70999908,-67.02022552,1.842798829,84,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.6,0.163,0.017,0.057,-0.61781895,-0.1372931,8.14932615,-230000,371000,-626000,98558.54492,28.38,23.75,-67.02022552,1.739476562,84,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.7,0.3095,0.0135,0.0605,-0.603108975,-0.181423025,8.3160392,-228000,368000,-626000,98560.82153,28.38,23.75,-67.02022552,1.739476562,84,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.7,0.456,0.01,0.064,-0.588399,-0.22555295,8.48275225,-226000,365000,-626000,98563.09814,28.38,23.75,-67.02022552,1.739476562,84,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.8,0.497666667,0.006,0.081666667,-0.552441283,-0.134024217,8.450063417,-227333.3333,358666.6667,-623333.3333,98562.84383,28.38,23.80999947,-81.16645813,1.683043599,84,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.8,0.539333333,0.002,0.099333333,-0.516483567,-0.042495483,8.417374583,-228666.6667,352333.3333,-620666.6667,98562.58952,28.38,23.80999947,-81.16645813,1.683043599,84,-8.446767807,-1.682503939,-168.5433197,0,0
12:13.8,0.581,-0.002,0.117,-0.48052585,0.04903325,8.38468575,-230000,346000,-618000,98562.33521,28.38,23.84999943,-81.16645813,1.593365789,83.5,-8.590772629,0.412819147,-169.0775147,0,0
12:13.9,0.4445,-0.0155,0.1365,-0.416782625,0.053936575,9.370254075,-233000,327500,-615500,98561.4502,28.38,23.88999939,-81.16645813,1.503687978,83,-8.734777451,2.508142233,-169.6117096,0,0
12:13.9,0.308,-0.029,0.156,-0.3530394,0.0588399,10.3558224,-236000,309000,-613000,98560.56519,28.38,23.88999939,-81.16645813,1.503687978,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.0,0.129,-0.0245,0.185,-0.377556025,0.26477955,10.20872265,-235000,320500,-616000,98563.68714,28.38,23.96999931,-94.33822632,1.448867083,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.0,-0.05,-0.02,0.214,-0.40207265,0.4707192,10.0616229,-234000,332000,-619000,98566.80908,28.38,23.96999931,-94.33822632,1.448867083,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.0,-0.10125,-0.0215,0.2055,-0.40207265,0.561430713,10.20136766,-234250,333500,-620250,98566.91895,28.3775,24.05999947,-94.33822632,1.394120216,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.1,-0.1525,-0.023,0.197,-0.40207265,0.652142225,10.34111243,-234500,335000,-621500,98567.02881,28.375,24.10499955,-100.9506226,1.009700537,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.1,-0.20375,-0.0245,0.1885,-0.40207265,0.742853738,10.48085719,-234750,336500,-622750,98567.13868,28.3725,24.14999962,-107.5630188,0.625280857,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.2,-0.255,-0.026,0.18,-0.40207265,0.83356525,10.62060195,-235000,338000,-624000,98567.24854,28.37,24.14999962,-107.5630188,0.625280857,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.2,-0.1855,0.02,0.139,-0.4707192,0.65704555,9.125087825,-243500,353500,-627500,98567.46216,28.375,24.14999962,-107.5630188,0.625280857,83,-8.734777451,2.508142233,-169.6117096,0,0
12:14.2,-0.116,0.066,0.098,-0.53936575,0.48052585,7.6295737,-252000,369000,-631000,98567.67578,28.38,24.22999954,-106.5629959,0.61529547,83,-8.734777451,2.508142233,-169.6117096,0,0
